Movie_Name,rank,vizinho,sim
Smoking/No Smoking (1993),10,Family Resemblances (Un air de famille) (1996),0.112935371696949
Smooth Talk (1985),1,Sweet Dreams (1985),0.27482548356056213
Smooth Talk (1985),2,"Unmarried Woman, An (1978)",0.24032892286777496
Smooth Talk (1985),3,Light Sleeper (1992),0.2399589717388153
Smooth Talk (1985),4,Save the Tiger (1973),0.23301327228546143
Smooth Talk (1985),5,Dance with a Stranger (1985),0.22251848876476288
Smooth Talk (1985),6,Star 80 (1983),0.22066056728363037
Smooth Talk (1985),7,Choose Me (1984),0.21077483892440796
Smooth Talk (1985),8,"Touch of Class, A (1973)",0.20824652910232544
Smooth Talk (1985),9,Stay Hungry (1976),0.20652931928634644
Smooth Talk (1985),10,"Last Tycoon, The (1976)",0.20279386639595032
"Smurfs 2, The (2013)",1,"Smurfs, The (2011)",0.4676421880722046
"Smurfs 2, The (2013)",2,Alvin and the Chipmunks: Chipwrecked (2011),0.30694136023521423
"Smurfs 2, The (2013)",3,Smurfs: The Lost Village (2017),0.25612959265708923
"Smurfs 2, The (2013)",4,Turbo (2013),0.22742114961147308
"Smurfs 2, The (2013)",5,Alvin and the Chipmunks: The Squeakquel (2009),0.22064052522182465
"Smurfs 2, The (2013)",6,Rio 2 (2014),0.21966475248336792
"Smurfs 2, The (2013)",7,Free Birds (2013),0.21331456303596497
"Smurfs 2, The (2013)",8,Gnomeo & Juliet (2011),0.21180376410484314
"Smurfs 2, The (2013)",9,Mr. Popper's Penguins (2011),0.20564976334571838
"Smurfs 2, The (2013)",10,Planes: Fire & Rescue (2014),0.20455250144004822
"Smurfs, The (2011)",1,"Smurfs 2, The (2013)",0.4676421880722046
"Smurfs, The (2011)",2,Gnomeo & Juliet (2011),0.2832190990447998
"Smurfs, The (2011)",3,Yogi Bear (2010),0.2821863889694214
"Smurfs, The (2011)",4,Hop (2011),0.27895453572273254
"Smurfs, The (2011)",5,Alvin and the Chipmunks: Chipwrecked (2011),0.27498766779899597
"Smurfs, The (2011)",6,Mr. Popper's Penguins (2011),0.2704193890094757
"Smurfs, The (2011)",7,Tooth Fairy (2010),0.26651960611343384
"Smurfs, The (2011)",8,Cars 2 (2011),0.25873830914497375
"Smurfs, The (2011)",9,Rio (2011),0.2587258219718933
"Smurfs, The (2011)",10,Zookeeper (2011),0.25790250301361084
Smurfs: The Lost Village (2017),1,"Smurfs 2, The (2013)",0.25612959265708923
Smurfs: The Lost Village (2017),2,The Emoji Movie (2017),0.2367178499698639
Smurfs: The Lost Village (2017),3,"Smurfs, The (2011)",0.2223462164402008
Smurfs: The Lost Village (2017),4,Hotel Transylvania 3: Summer Vacation (2018),0.19828902184963226
Smurfs: The Lost Village (2017),5,Ferdinand (2017),0.19410645961761475
Smurfs: The Lost Village (2017),6,The Grinch (2018),0.19388031959533691
Smurfs: The Lost Village (2017),7,Tinker Bell and the Legend of the NeverBeast (2014),0.1873437762260437
Smurfs: The Lost Village (2017),8,Leap! (2016),0.18280987441539764
Smurfs: The Lost Village (2017),9,Trolls (2016),0.18172134459018707
Smurfs: The Lost Village (2017),10,Pete's Dragon (2016),0.18005485832691193
Snake Eyes (1998),1,"Negotiator, The (1998)",0.33122730255126953
Snake Eyes (1998),2,Con Air (1997),0.32748568058013916
Snake Eyes (1998),3,Face/Off (1997),0.32406118512153625
Snake Eyes (1998),4,U.S. Marshals (1998),0.32300060987472534
Snake Eyes (1998),5,Ronin (1998),0.31086865067481995
Snake Eyes (1998),6,"Siege, The (1998)",0.31085214018821716
Snake Eyes (1998),7,Conspiracy Theory (1997),0.30985262989997864
Snake Eyes (1998),8,Lethal Weapon 4 (1998),0.3063919246196747
Snake Eyes (1998),9,"Peacemaker, The (1997)",0.30551978945732117
Snake Eyes (1998),10,Lethal Weapon 3 (1992),0.30200615525245667
"Snake Pit, The (1948)",1,Johnny Belinda (1948),0.34257858991622925
"Snake Pit, The (1948)",2,Watch on the Rhine (1943),0.32387375831604004
"Snake Pit, The (1948)",3,"Heiress, The (1949)",0.31942418217658997
"Snake Pit, The (1948)",4,Since You Went Away (1944),0.3188616931438446
"Snake Pit, The (1948)",5,"Letter to Three Wives, A (1949)",0.31854403018951416
"Snake Pit, The (1948)",6,I Remember Mama (1948),0.3000127673149109
"Snake Pit, The (1948)",7,"Country Girl, The (1954)",0.29923224449157715
"Snake Pit, The (1948)",8,Leave Her to Heaven (1945),0.2894085645675659
"Snake Pit, The (1948)",9,"Rose Tattoo, The (1955)",0.2889942526817322
"Snake Pit, The (1948)",10,Portrait of Jennie (1948),0.27930888533592224
Snake in the Eagle's Shadow (Se ying diu sau) (1978),1,Police Story (Ging chaat goo si) (1985),0.2651400864124298
Snake in the Eagle's Shadow (Se ying diu sau) (1978),2,Police Story 2 (Ging chaat goo si juk jaap) (1988),0.24670392274856567
Snake in the Eagle's Shadow (Se ying diu sau) (1978),3,Project A ('A' gai waak) (1983),0.24176070094108582
Snake in the Eagle's Shadow (Se ying diu sau) (1978),4,Project A 2 ('A' gai wak juk jap) (1987),0.23165549337863922
Snake in the Eagle's Shadow (Se ying diu sau) (1978),5,"Young Master, The (Shi di chu ma) (1980)",0.20371893048286438
Snake in the Eagle's Shadow (Se ying diu sau) (1978),6,Dragons Forever (1988),0.20047758519649506
Snake in the Eagle's Shadow (Se ying diu sau) (1978),7,Wheels on Meals (Kuai can che) (1984),0.1848185658454895
Snake in the Eagle's Shadow (Se ying diu sau) (1978),8,Drunken Master (Jui kuen) (1978),0.18283328413963318
Snake in the Eagle's Shadow (Se ying diu sau) (1978),9,City Hunter (Sing si lip yan) (1993),0.1744183897972107
Snake in the Eagle's Shadow (Se ying diu sau) (1978),10,Fist of Legend (Jing wu ying xiong) (1994),0.1653118133544922
Snakes on a Plane (2006),1,Crank (2006),0.27063772082328796
Snakes on a Plane (2006),2,Superman Returns (2006),0.26774367690086365
Snakes on a Plane (2006),3,Talladega Nights: The Ballad of Ricky Bobby (2006),0.25542959570884705
Snakes on a Plane (2006),4,King Kong (2005),0.25495126843452454
Snakes on a Plane (2006),5,War of the Worlds (2005),0.24947106838226318
Snakes on a Plane (2006),6,Team America: World Police (2004),0.24898244440555573
Snakes on a Plane (2006),7,"Descent, The (2005)",0.24890418350696564
Snakes on a Plane (2006),8,Saw II (2005),0.2483774721622467
Snakes on a Plane (2006),9,Saw (2004),0.24435216188430786
Snakes on a Plane (2006),10,Fantastic Four (2005),0.2434869110584259
"Snapper, The (1993)",1,"Browning Version, The (1951)",0.16583824157714844
"Snapper, The (1993)",2,"Fugitive Kind, The (1959)",0.16069333255290985
"Snapper, The (1993)",3,Sweet Dreams (1985),0.1499503254890442
"Snapper, The (1993)",4,"Krays, The (1990)",0.14884254336357117
"Snapper, The (1993)",5,Swimming to Cambodia (1987),0.14761975407600403
"Snapper, The (1993)",6,Life Is Sweet (1990),0.14625400304794312
"Snapper, The (1993)",7,"Unmarried Woman, An (1978)",0.1445908099412918
"Snapper, The (1993)",8,Bugsy (1991),0.1438712775707245
"Snapper, The (1993)",9,Ju Dou (1990),0.14365099370479584
"Snapper, The (1993)",10,"Freshman, The (1990)",0.14249159395694733
Snatch (2000),1,"Lock, Stock & Two Smoking Barrels (1998)",0.617820143699646
Snatch (2000),2,Fight Club (1999),0.5648571848869324
Snatch (2000),3,Memento (2000),0.532895565032959
Snatch (2000),4,Kill Bill: Vol. 1 (2003),0.5317505598068237
Snatch (2000),5,American History X (1998),0.5193619728088379
Snatch (2000),6,Reservoir Dogs (1992),0.5192340016365051
Snatch (2000),7,Sin City (2005),0.513580858707428
Snatch (2000),8,Kill Bill: Vol. 2 (2004),0.5128481984138489
Snatch (2000),9,"Matrix, The (1999)",0.4933997094631195
Snatch (2000),10,Donnie Darko (2001),0.4908147156238556
Snatched (2017),1,The House (2017),0.29327282309532166
Snatched (2017),2,Rough Night (2017),0.2866217792034149
Snatched (2017),3,I Feel Pretty (2018),0.2555283308029175
Snatched (2017),4,Life of the Party (2018),0.25008073449134827
Snatched (2017),5,Office Christmas Party (2016),0.2374895066022873
Snatched (2017),6,A Bad Moms Christmas (2017),0.2306549996137619
Snatched (2017),7,Tammy (2014),0.20970728993415833
Snatched (2017),8,Home Again (2017),0.20947113633155823
Snatched (2017),9,The Boss (2016),0.207255020737648
Snatched (2017),10,CHiPS (2017),0.2065143883228302
Sneakers (1992),1,"Abyss, The (1989)",0.3966667652130127
Sneakers (1992),2,Star Trek II: The Wrath of Khan (1982),0.3899082839488983
Sneakers (1992),3,"Hunt for Red October, The (1990)",0.38818982243537903
Sneakers (1992),4,Contact (1997),0.38393574953079224
Sneakers (1992),5,Total Recall (1990),0.37940260767936707
Sneakers (1992),6,Star Trek IV: The Voyage Home (1986),0.3768186867237091
Sneakers (1992),7,Star Trek VI: The Undiscovered Country (1991),0.3702488839626312
Sneakers (1992),8,"Terminator, The (1984)",0.3689662516117096
Sneakers (1992),9,Grosse Pointe Blank (1997),0.36434951424598694
Sneakers (1992),10,Men in Black (a.k.a. MIB) (1997),0.3636326491832733
Sniper (1993),1,Passenger 57 (1992),0.23942536115646362
Sniper (1993),2,Point of No Return (1993),0.2109021544456482
Sniper (1993),3,"Last Boy Scout, The (1991)",0.2098887413740158
Sniper (1993),4,Cobra (1986),0.20663970708847046
Sniper (1993),5,New Jack City (1991),0.19216586649417877
Sniper (1993),6,Commando (1985),0.18975409865379333
Sniper (1993),7,Nowhere to Run (1993),0.18061666190624237
Sniper (1993),8,"Hard Way, The (1991)",0.18042242527008057
Sniper (1993),9,Harley Davidson and the Marlboro Man (1991),0.18040615320205688
Sniper (1993),10,Hard to Kill (1990),0.1799485981464386
Snitch (2013),1,Faster (2010),0.34619268774986267
Snitch (2013),2,Parker (2013),0.344949334859848
Snitch (2013),3,Dead Man Down (2013),0.3167347013950348
Snitch (2013),4,Homefront (2013),0.31308525800704956
Snitch (2013),5,Redemption (Hummingbird) (2013),0.29389476776123047
Snitch (2013),6,Safe (2012),0.29326629638671875
Snitch (2013),7,Wild Card (2015),0.29320821166038513
Snitch (2013),8,Bullet to the Head (2012),0.29166099429130554
Snitch (2013),9,Broken City (2013),0.2822083532810211
Snitch (2013),10,2 Guns (2013),0.28141120076179504
Snoopy Come Home (1972),1,"It's the Great Pumpkin, Charlie Brown (1966)",0.2888169586658478
Snoopy Come Home (1972),2,"Boy Named Charlie Brown, A (1969)",0.25517091155052185
Snoopy Come Home (1972),3,"Charlie Brown Christmas, A (1965)",0.24591673910617828
Snoopy Come Home (1972),4,"Race for Your Life, Charlie Brown (1977)",0.23772819340229034
Snoopy Come Home (1972),5,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",0.22150641679763794
Snoopy Come Home (1972),6,"Rudolph, the Red-Nosed Reindeer (1964)",0.21757079660892487
Snoopy Come Home (1972),7,"Seven-Per-Cent Solution, The (1976)",0.18737022578716278
Snoopy Come Home (1972),8,"Many Adventures of Winnie the Pooh, The (1977)",0.18111419677734375
Snoopy Come Home (1972),9,How the Grinch Stole Christmas! (1966),0.17613665759563446
Snoopy Come Home (1972),10,"You're a Good Man, Charlie Brown (1985)",0.17217667400836945
Snow Angels (2007),1,Frozen River (2008),0.23110798001289368
Snow Angels (2007),2,"Savages, The (2007)",0.23100487887859344
Snow Angels (2007),3,Two Lovers (2008),0.22266951203346252
Snow Angels (2007),4,Margot at the Wedding (2007),0.21905480325222015
Snow Angels (2007),5,Rachel Getting Married (2008),0.2155362069606781
Snow Angels (2007),6,Grace Is Gone (2007),0.21475748717784882
Snow Angels (2007),7,Goodbye Solo (2008),0.21276967227458954
Snow Angels (2007),8,Wendy and Lucy (2008),0.2096981555223465
Snow Angels (2007),9,Starting Out in the Evening (2007),0.2057068794965744
Snow Angels (2007),10,Chop Shop (2007),0.20282331109046936
Snow Cake (2006),1,Thin Ice (2011),0.18269655108451843
Snow Cake (2006),2,Nobel Son (2007),0.18126341700553894
Snow Cake (2006),3,Passchendaele (2008),0.16613420844078064
Snow Cake (2006),4,Blue State (2007),0.16187119483947754
Snow Cake (2006),5,Battle in Seattle (2007),0.15498675405979156
Snow Cake (2006),6,2009: Lost Memories (2002),0.15276791155338287
Snow Cake (2006),7,Trucker (2008),0.152164027094841
Snow Cake (2006),8,Fragments (2008),0.1519796997308731
Snow Cake (2006),9,Gunless (2010),0.1470983624458313
Snow Cake (2006),10,Wishing Stairs (Yeogo goedam 3: Yeowoo gyedan) (2003),0.1454356610774994
Snow Day (2000),1,"Flintstones in Viva Rock Vegas, The (2000)",0.175124391913414
Snow Day (2000),2,Rugrats in Paris: The Movie (2000),0.17493736743927002
Snow Day (2000),3,Snow Dogs (2002),0.17476774752140045
Snow Day (2000),4,Corky Romano (2001),0.1680869162082672
Snow Day (2000),5,Big Momma's House (2000),0.16731226444244385
Snow Day (2000),6,Big Fat Liar (2002),0.16717559099197388
Snow Day (2000),7,Clockstoppers (2002),0.1629253327846527
Snow Day (2000),8,My Dog Skip (1999),0.16014999151229858
Snow Day (2000),9,"Master of Disguise, The (2002)",0.1598474234342575
Snow Day (2000),10,"Kid, The (2000)",0.15862277150154114
Snow Dogs (2002),1,Big Fat Liar (2002),0.2439912110567093
Snow Dogs (2002),2,"Santa Clause 2, The (2002)",0.22879815101623535
Snow Dogs (2002),3,"Haunted Mansion, The (2003)",0.22613213956356049
Snow Dogs (2002),4,Daddy Day Care (2003),0.22315613925457
Snow Dogs (2002),5,Cats & Dogs (2001),0.22124719619750977
Snow Dogs (2002),6,Dr. Dolittle 2 (2001),0.21816913783550262
Snow Dogs (2002),7,"Pacifier, The (2005)",0.2166283279657364
Snow Dogs (2002),8,Scooby-Doo (2002),0.21503512561321259
Snow Dogs (2002),9,Kangaroo Jack (2003),0.2095058411359787
Snow Dogs (2002),10,Cheaper by the Dozen (2003),0.20910868048667908
Snow Falling on Cedars (1999),1,"Contender, The (2000)",0.22222347557544708
Snow Falling on Cedars (1999),2,"Cider House Rules, The (1999)",0.21835286915302277
Snow Falling on Cedars (1999),3,Erin Brockovich (2000),0.20408350229263306
Snow Falling on Cedars (1999),4,"Talented Mr. Ripley, The (1999)",0.20293228328227997
Snow Falling on Cedars (1999),5,Angela's Ashes (1999),0.19980069994926453
Snow Falling on Cedars (1999),6,"Red Violin, The (Violon rouge, Le) (1998)",0.19829575717449188
Snow Falling on Cedars (1999),7,Elizabeth (1998),0.19563539326190948
Snow Falling on Cedars (1999),8,Shakespeare in Love (1998),0.1935955435037613
Snow Falling on Cedars (1999),9,Anna and the King (1999),0.1840336173772812
Snow Falling on Cedars (1999),10,Out of Africa (1985),0.18298421800136566
"Snow Walker, The (2003)",1,"Secret Life of Words, The (2005)",0.21260474622249603
"Snow Walker, The (2003)",2,Sweet Land (2005),0.15810173749923706
"Snow Walker, The (2003)",3,Spring Forward (1999),0.15335741639137268
"Snow Walker, The (2003)",4,Frozen River (2008),0.14947514235973358
"Snow Walker, The (2003)",5,Flash of Genius (2008),0.146804541349411
"Snow Walker, The (2003)",6,In the Valley of Elah (2007),0.142021045088768
"Snow Walker, The (2003)",7,I Am David (2003),0.14144667983055115
"Snow Walker, The (2003)",8,Sarah's Key (Elle s'appelait Sarah) (2010),0.13696672022342682
"Snow Walker, The (2003)",9,Stander (2003),0.13663457334041595
"Snow Walker, The (2003)",10,Starting Out in the Evening (2007),0.1349552422761917
Snow White (Blancanieves) (2012),1,Pandora and the Flying Dutchman (1951),0.19455306231975555
Snow White (Blancanieves) (2012),2,"Arrival of a Train, The (1896)",0.18580549955368042
Snow White (Blancanieves) (2012),3,"Adventures of Prince Achmed, The (Abenteuer des Prinzen Achmed, Die) (1926)",0.1731681525707245
Snow White (Blancanieves) (2012),4,Fill the Void (Lemale et ha'halal) (2012),0.16921734809875488
Snow White (Blancanieves) (2012),5,Destiny (a.k.a. Between Two Worlds) (Der müde Tod) (1921),0.16732649505138397
Snow White (Blancanieves) (2012),6,Secret Sunshine (Milyang) (2007),0.1614486575126648
Snow White (Blancanieves) (2012),7,Alps (Alpeis) (2011),0.16071781516075134
Snow White (Blancanieves) (2012),8,Madame Tutli-Putli (2007),0.16054806113243103
Snow White (Blancanieves) (2012),9,Meshes of the Afternoon (1943),0.15712223947048187
Snow White (Blancanieves) (2012),10,"Cat Concerto, The (1947)",0.15706495940685272
Snow White and the Huntsman (2012),1,Oz the Great and Powerful (2013),0.360203355550766
Snow White and the Huntsman (2012),2,The Huntsman Winter's War (2016),0.34720686078071594
Snow White and the Huntsman (2012),3,Maleficent (2014),0.34432440996170044
Snow White and the Huntsman (2012),4,Jack the Giant Slayer (2013),0.3328098654747009
Snow White and the Huntsman (2012),5,Hansel & Gretel: Witch Hunters (2013),0.3286549150943756
Snow White and the Huntsman (2012),6,Dark Shadows (2012),0.328335165977478
Snow White and the Huntsman (2012),7,Percy Jackson & the Olympians: The Lightning Thief (2010),0.3144305348396301
Snow White and the Huntsman (2012),8,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",0.30489739775657654
Snow White and the Huntsman (2012),9,Green Lantern (2011),0.30468690395355225
Snow White and the Huntsman (2012),10,"Wolverine, The (2013)",0.3027820587158203
Snow White and the Seven Dwarfs (1937),1,Pinocchio (1940),0.5781549215316772
Snow White and the Seven Dwarfs (1937),2,Cinderella (1950),0.5216554999351501
Snow White and the Seven Dwarfs (1937),3,Beauty and the Beast (1991),0.5048927664756775
Snow White and the Seven Dwarfs (1937),4,Dumbo (1941),0.49311307072639465
Snow White and the Seven Dwarfs (1937),5,"Lion King, The (1994)",0.4654995799064636
Snow White and the Seven Dwarfs (1937),6,Aladdin (1992),0.46290266513824463
Snow White and the Seven Dwarfs (1937),7,Mary Poppins (1964),0.4584215581417084
Snow White and the Seven Dwarfs (1937),8,Sleeping Beauty (1959),0.4504763185977936
Snow White and the Seven Dwarfs (1937),9,Alice in Wonderland (1951),0.44573068618774414
Snow White and the Seven Dwarfs (1937),10,Fantasia (1940),0.44248881936073303
Snowball Express (1972),1,"No Deposit, No Return (1976)",0.3469884991645813
